symptom_iri	symptom_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_4986	axiom	1.0	nonparalytic poliomyelitis	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_4986	axiom	1.0	nonparalytic poliomyelitis	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000383	http://purl.obolibrary.org/obo/DOID_4986	axiom	1.0	nonparalytic poliomyelitis	stiff neck	
http://purl.obolibrary.org/obo/SYMP_0020055	http://purl.obolibrary.org/obo/DOID_4986	axiom	1.0	nonparalytic poliomyelitis	pharynx inflammation	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_4986	axiom	1.0	nonparalytic poliomyelitis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_4986	axiom	1.0	nonparalytic poliomyelitis	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000162	http://purl.obolibrary.org/obo/DOID_4990	axiom	1.0	essential tremor	tremor	Tremor is a generial symptom characterized by a trembling or shaking usually from physical weakness, emotional stress, or disease.
http://purl.obolibrary.org/obo/SYMP_0000568	http://purl.obolibrary.org/obo/DOID_4998	axiom	1.0	trichorhinophalangeal syndrome type II	short stature	A lack of expected normal physiological development in childhood that is characterized by an individual's height being in the 3rd percentile for the mean height of a given age, sex, and population group.
http://purl.obolibrary.org/obo/SYMP_0000576	http://purl.obolibrary.org/obo/DOID_5052	axiom	1.0	melioidosis	chest pain	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_5052	axiom	1.0	melioidosis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_5112	axiom	1.0	copper deficiency myelopathy	anemia	
http://purl.obolibrary.org/obo/SYMP_0000005	http://purl.obolibrary.org/obo/DOID_5112	axiom	1.0	copper deficiency myelopathy	ataxia	A neurological and physiological symptom that is characterized by an inability to coordinate voluntary muscular movements that is symptomatic of some nervous disorders.
http://purl.obolibrary.org/obo/SYMP_0000318	http://purl.obolibrary.org/obo/DOID_5112	axiom	1.0	copper deficiency myelopathy	loss of balance	A  balance symptom that is characterized by an inability to stay upright and move confidently.  Loss of balance may be due to problems in the inner ear, the brain, or the heart. Aging, infections, head injury, certain medicines, and problems with blood circulation may also cause balance problems.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_525	axiom	1.0	central nervous system vasculitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0019155	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	lymphadenitis	
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0020055	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	pharynx inflammation	
http://purl.obolibrary.org/obo/SYMP_0020001	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	apthous ulcer	A skin ulcer that is characterized by a small recurrent, painful, round or ovoid ulcers with well-defined erythematous margins, like a halo, and a central yellow or gray floor found in the soft tissue of the oral cavity.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_526	axiom	1.0	human immunodeficiency virus infectious disease	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_5295	axiom	1.0	intestinal disease	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000109	http://purl.obolibrary.org/obo/DOID_5362	axiom	1.0	focal epithelial hyperplasia	mouth papules	
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_5425	axiom	1.0	ovarian hyperstimulation syndrome	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000457	http://purl.obolibrary.org/obo/DOID_5425	axiom	1.0	ovarian hyperstimulation syndrome	abdominal pain	A pain that is characterized by occurring in the abdomen, i.e. between the chest and groin.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_5425	axiom	1.0	ovarian hyperstimulation syndrome	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000432	http://purl.obolibrary.org/obo/DOID_5501	axiom	1.0	Pediculus humanus capitis infestation	itching	A skin and integumentary tissue symptom that is characterized by an uneasy irritating sensation in the upper surface of the skin usually held to result from mild stimulation of pain receptors.
http://purl.obolibrary.org/obo/SYMP_0000654	http://purl.obolibrary.org/obo/DOID_5501	axiom	1.0	Pediculus humanus capitis infestation	irritability	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_552	axiom	1.0	pneumonia	chills	
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_552	axiom	1.0	pneumonia	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_5522	axiom	1.0	basaloid squamous cell carcinoma	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_5587	axiom	1.0	Volkmann contracture	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000686	http://purl.obolibrary.org/obo/DOID_5641	axiom	1.0	diffuse pulmonary fibrosis	chronic cough	A cough that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_5641	axiom	1.0	diffuse pulmonary fibrosis	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0000686	http://purl.obolibrary.org/obo/DOID_5642	axiom	1.0	localized pulmonary fibrosis	chronic cough	A cough that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_5642	axiom	1.0	localized pulmonary fibrosis	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_5670	axiom	1.0	comedo carcinoma	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_5844	axiom	1.0	myocardial infarction	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000354	http://purl.obolibrary.org/obo/DOID_5870	axiom	1.0	eosinophilic pneumonia	pneumonitis	A respiratory system and chest symptom that is characterized by an inflammation of lung tissue. Pneumonia is one type of pneumonitis caused by an infection. Many other factors can cause pneumonitis, including breathing in animal dander, inhaling small food particles 'down the wrong pipe' and receiving radiation therapy to your chest.
http://purl.obolibrary.org/obo/SYMP_0000337	http://purl.obolibrary.org/obo/DOID_5870	axiom	1.0	eosinophilic pneumonia	night sweats	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_5870	axiom	1.0	eosinophilic pneumonia	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_5870	axiom	1.0	eosinophilic pneumonia	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000868	http://purl.obolibrary.org/obo/DOID_5870	axiom	1.0	eosinophilic pneumonia	breathing problems	A respiratory abnormality that is characterized by a shortness of breath, a hard or uncomfortable intake of air, or the feeling that you're not getting enough air.
http://purl.obolibrary.org/obo/SYMP_0019153	http://purl.obolibrary.org/obo/DOID_594	axiom	1.0	panic disorder	dyspnea	A respiratory abnormality that is characterized by difficult or labored respiration.
http://purl.obolibrary.org/obo/SYMP_0000530	http://purl.obolibrary.org/obo/DOID_594	axiom	1.0	panic disorder	palpitation	Palpitation is a cardiovascykar system symptom characterized by an abnormal awareness of the beating of the heart,whether it is too slow, too fast, irregular, or at its normal frequency when excited by violent exertion, strong emotion, or disease.
http://purl.obolibrary.org/obo/SYMP_0000576	http://purl.obolibrary.org/obo/DOID_594	axiom	1.0	panic disorder	chest pain	
http://purl.obolibrary.org/obo/SYMP_0000610	http://purl.obolibrary.org/obo/DOID_594	axiom	1.0	panic disorder	dizziness	A  balance symptom that is characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.
http://purl.obolibrary.org/obo/SYMP_0000292	http://purl.obolibrary.org/obo/DOID_6000	axiom	1.0	congestive heart failure	heart failure	
http://purl.obolibrary.org/obo/SYMP_0019153	http://purl.obolibrary.org/obo/DOID_6132	axiom	1.0	bronchitis	dyspnea	A respiratory abnormality that is characterized by difficult or labored respiration.
http://purl.obolibrary.org/obo/SYMP_0020032	http://purl.obolibrary.org/obo/DOID_6132	axiom	1.0	bronchitis	chest tightness	A chest discomfort that is characterized by any type of pain or discomfort between your upper belly and lower neck.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_6132	axiom	1.0	bronchitis	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000879	http://purl.obolibrary.org/obo/DOID_6132	axiom	1.0	bronchitis	low-grade fever	A mild fever that is characterized by a fever that does not exceed 38.5 degrees Celsius (101.3 degrees Fahrenheit).
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_6195	axiom	1.0	conjunctivitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_633	axiom	1.0	myositis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_636	axiom	1.0	central pontine myelinolysis	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.
http://purl.obolibrary.org/obo/SYMP_0000493	http://purl.obolibrary.org/obo/DOID_636	axiom	1.0	central pontine myelinolysis	dysphagia	
http://purl.obolibrary.org/obo/SYMP_0000414	http://purl.obolibrary.org/obo/DOID_636	axiom	1.0	central pontine myelinolysis	dysarthria	A neurological and physiological symptom that is characterized by a difficulty in articulating words due to disease of the central nervous system.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_6364	axiom	1.0	migraine	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_639	axiom	1.0	acute disseminated encephalomyelitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000293	http://purl.obolibrary.org/obo/DOID_643	axiom	1.0	progressive multifocal leukoencephalopathy	hemiparesis	A paralysis that is characterized by a weakness or the inability to move on one side of the body.
http://purl.obolibrary.org/obo/SYMP_0000414	http://purl.obolibrary.org/obo/DOID_643	axiom	1.0	progressive multifocal leukoencephalopathy	dysarthria	A neurological and physiological symptom that is characterized by a difficulty in articulating words due to disease of the central nervous system.
http://purl.obolibrary.org/obo/SYMP_0000605	http://purl.obolibrary.org/obo/DOID_643	axiom	1.0	progressive multifocal leukoencephalopathy	coma	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.
http://purl.obolibrary.org/obo/SYMP_0000508	http://purl.obolibrary.org/obo/DOID_643	axiom	1.0	progressive multifocal leukoencephalopathy	aphasia	A nervous system symptom that is characterized by a loss or impairment of the power to use or comprehend words usually resulting from brain damage.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_65	axiom	1.0	connective tissue disease	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_6657	axiom	1.0	breast large cell neuroendocrine carcinoma	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000046	http://purl.obolibrary.org/obo/DOID_6691	axiom	1.0	Aagenaes syndrome	hepatitis	
http://purl.obolibrary.org/obo/SYMP_0000128	http://purl.obolibrary.org/obo/DOID_6969	axiom	1.0	acute canaliculitis	conjunctivitis	
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_7033	axiom	1.0	anisakiasis	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000457	http://purl.obolibrary.org/obo/DOID_7033	axiom	1.0	anisakiasis	abdominal pain	A pain that is characterized by occurring in the abdomen, i.e. between the chest and groin.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_7033	axiom	1.0	anisakiasis	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000383	http://purl.obolibrary.org/obo/DOID_7147	axiom	1.0	ankylosing spondylitis	stiff neck	
http://purl.obolibrary.org/obo/SYMP_0000099	http://purl.obolibrary.org/obo/DOID_7147	axiom	1.0	ankylosing spondylitis	pain	A sensation perception that is characterized by an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.
http://purl.obolibrary.org/obo/SYMP_0000041	http://purl.obolibrary.org/obo/DOID_7241	axiom	1.0	uterine corpus apoplectic leiomyoma	hemorrhage	A cardiovascular system symptom that is characterized by an acute loss of blood from a damaged blood vessel.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_728	axiom	1.0	nodular episcleritis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000099	http://purl.obolibrary.org/obo/DOID_728	axiom	1.0	nodular episcleritis	pain	A sensation perception that is characterized by an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.
http://purl.obolibrary.org/obo/SYMP_0000210	http://purl.obolibrary.org/obo/DOID_728	axiom	1.0	nodular episcleritis	photophobia	
http://purl.obolibrary.org/obo/SYMP_0000446	http://purl.obolibrary.org/obo/DOID_728	axiom	1.0	nodular episcleritis	bloodshot eye	
http://purl.obolibrary.org/obo/SYMP_0000239	http://purl.obolibrary.org/obo/DOID_728	axiom	1.0	nodular episcleritis	cornea symptom	
http://purl.obolibrary.org/obo/SYMP_0000493	http://purl.obolibrary.org/obo/DOID_7332	axiom	1.0	esophageal tuberculosis	dysphagia	
http://purl.obolibrary.org/obo/SYMP_0000178	http://purl.obolibrary.org/obo/DOID_7332	axiom	1.0	esophageal tuberculosis	weight loss	A weight symptom that is characterized by a reduction of the total body mass, by a mean loss of fluid, body fat (adipose tissue), or lean mass (namely bone mineral deposits, muscle, tendon, and other connective tissue). Weight loss can either occur unintentionally because of malnourishment or an underlying disease.
http://purl.obolibrary.org/obo/SYMP_0000576	http://purl.obolibrary.org/obo/DOID_7332	axiom	1.0	esophageal tuberculosis	chest pain	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_7332	axiom	1.0	esophageal tuberculosis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_7332	axiom	1.0	esophageal tuberculosis	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000092	http://purl.obolibrary.org/obo/DOID_7426	axiom	1.0	cutaneous anthrax	skin lesion	A skin and integumentary tissue symptom that is characterized by an abnormal change in structure of the skin that is especially circumscribed and well defined due to injury or disease.
http://purl.obolibrary.org/obo/SYMP_0019153	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	dyspnea	A respiratory abnormality that is characterized by difficult or labored respiration.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000421	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	hematochezia	hematochezia is a feces and droppings symptom characterized by the passage of fresh blood per anus, usually in or with stools.
http://purl.obolibrary.org/obo/SYMP_0000136	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	skin ulcer	A skin lesion that is characterized by a break in skin with loss of surface tissue, disintegration and necrosis of epithelial tissue, and often pus.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000639	http://purl.obolibrary.org/obo/DOID_7427	axiom	1.0	anthrax disease	rectorrhagia	
http://purl.obolibrary.org/obo/SYMP_0000064	http://purl.obolibrary.org/obo/DOID_7465	axiom	1.0	chronic NK-cell lymphocytosis	joint pain	A pain that is characterized by a pain situated, or occurring, in or around a joint.
http://purl.obolibrary.org/obo/SYMP_0000691	http://purl.obolibrary.org/obo/DOID_7465	axiom	1.0	chronic NK-cell lymphocytosis	cytopenia	
http://purl.obolibrary.org/obo/SYMP_0000330	http://purl.obolibrary.org/obo/DOID_7465	axiom	1.0	chronic NK-cell lymphocytosis	mouth sore	
http://purl.obolibrary.org/obo/SYMP_0020001	http://purl.obolibrary.org/obo/DOID_7465	axiom	1.0	chronic NK-cell lymphocytosis	apthous ulcer	A skin ulcer that is characterized by a small recurrent, painful, round or ovoid ulcers with well-defined erythematous margins, like a halo, and a central yellow or gray floor found in the soft tissue of the oral cavity.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_7465	axiom	1.0	chronic NK-cell lymphocytosis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_7475	axiom	1.0	diverticulitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_75	axiom	1.0	lymphatic system disease	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000435	http://purl.obolibrary.org/obo/DOID_7551	axiom	1.0	gonorrhea	paresthesia	A skin and integumentary tissue symptom that is characterized by a sensation of pricking, tingling, or creeping on the skin having no objective cause and usually associated with injury or irritation of a sensory nerve or nerve root.
http://purl.obolibrary.org/obo/SYMP_0000436	http://purl.obolibrary.org/obo/DOID_7551	axiom	1.0	gonorrhea	abnormal vaginal bleeding	A reproductive system symptom that is characterized by bleeding from the uterus that is longer than usual or that occurs at an irregular time. Bleeding may be heavier or lighter than usual and occur often or randomly.
http://purl.obolibrary.org/obo/SYMP_0000007	http://purl.obolibrary.org/obo/DOID_7551	axiom	1.0	gonorrhea	bleeding	A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.
http://purl.obolibrary.org/obo/SYMP_0000526	http://purl.obolibrary.org/obo/DOID_77	axiom	1.0	gastrointestinal system disease	ascites	An abdominal symptom consisting of an abnormal accumulation of serous fluid in the spaces between tissues and organs in the cavity of the abdomen.
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_778	axiom	1.0	delusional disorder	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_7983	axiom	1.0	breast malignant eccrine spiradenoma	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_8117	axiom	1.0	neuronitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_8125	axiom	1.0	osteochondrosis	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0019169	http://purl.obolibrary.org/obo/DOID_813	axiom	1.0	septic arthritis	arthritis	Arthritis is a musculoskeletal system symptom characterized as an inflammation of joints due to infectious, metabolic, or constitutional causes.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_819	axiom	1.0	mediastinitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0000007	http://purl.obolibrary.org/obo/DOID_8252	axiom	1.0	chronic rhinitis	bleeding	A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_8283	axiom	1.0	peritonitis	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000484	http://purl.obolibrary.org/obo/DOID_8283	axiom	1.0	peritonitis	abdominal tenderness	
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_8283	axiom	1.0	peritonitis	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8283	axiom	1.0	peritonitis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000569	http://purl.obolibrary.org/obo/DOID_8283	axiom	1.0	peritonitis	oliguria	A urinary system symptom that is characterized by the reduced excretion of urine.
http://purl.obolibrary.org/obo/SYMP_0000457	http://purl.obolibrary.org/obo/DOID_8283	axiom	1.0	peritonitis	abdominal pain	A pain that is characterized by occurring in the abdomen, i.e. between the chest and groin.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_8337	axiom	1.0	appendicitis	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_8337	axiom	1.0	appendicitis	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8337	axiom	1.0	appendicitis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
