iri	id	name	exact_synonym	related_synonym	definition
http://purl.obolibrary.org/obo/SYMP_0000601	SYMP:0000601	hyperventilation	None	None	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.
http://purl.obolibrary.org/obo/SYMP_0000602	SYMP:0000602	orthopnea	None	None	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).
http://purl.obolibrary.org/obo/SYMP_0000603	SYMP:0000603	tachypnea	rapid breathing	None	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.
http://purl.obolibrary.org/obo/SYMP_0000604	SYMP:0000604	wheezing	None	None	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.
http://purl.obolibrary.org/obo/SYMP_0000605	SYMP:0000605	coma	None	None	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.
http://purl.obolibrary.org/obo/SYMP_0000606	SYMP:0000606	nocturnal enuresis	bed wetting	None	A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.
http://purl.obolibrary.org/obo/SYMP_0000607	SYMP:0000607	hallucination	None	None	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).
http://purl.obolibrary.org/obo/SYMP_0000608	SYMP:0000608	syncope and collapse	None	None	An alteration of consciousness that is characterized by a loss of consciousness resulting from insufficient blood flow to the brain and limb weakness progressing to collapse.
http://purl.obolibrary.org/obo/SYMP_0000609	SYMP:0000609	generalized hyperhidrosis	secondary hyperhidrosis	None	A neurological and physiological symptom that is characterized by excessive sweating, i.e. the production of more sweat than is required to regulate body temperature.  Generalized hyperhidrosis is caused by non-thermoregulatory stimuli and affects the entire body.
http://purl.obolibrary.org/obo/SYMP_0000610	SYMP:0000610	dizziness	dizzy	None	A  balance symptom that is characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.
http://purl.obolibrary.org/obo/SYMP_0000611	SYMP:0000611	periumbilic abdominal pain	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000612	SYMP:0000612	periumbilic abdominal rigidity	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000613	SYMP:0000613	fever	pyrexia	None	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	SYMP:0000614	cough	None	None	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000615	SYMP:0000615	obsolete lack of coordination	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000616	SYMP:0000616	loss of height	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000617	SYMP:0000617	torticollis	twisted neck	None	None
http://purl.obolibrary.org/obo/SYMP_0000618	SYMP:0000618	abnormal posture	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000619	SYMP:0000619	tetany	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000620	SYMP:0000620	left lower quadrant abdominal pain	None	None	An abdominal pain that is characterized by occurring in the left lower quadrant of the abdomen that is often related to the digestive tract, but can also be related to conditions of the body wall, skin, blood vessels, urinary tract, or reproductive organs.
http://purl.obolibrary.org/obo/SYMP_0000621	SYMP:0000621	alexia	None	None	An aphasia that is characterized by a loss of ability to read.
http://purl.obolibrary.org/obo/SYMP_0000622	SYMP:0000622	acute mesenteric lymphadenitis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000623	SYMP:0000623	acute renal failure	None	None	A renal failure that is characterized by a severe and sudden onset of renal failure.
http://purl.obolibrary.org/obo/SYMP_0000624	SYMP:0000624	obsolete appendicitis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000625	SYMP:0000625	conscious disturbance	None	None	An alteration of consciousness that is characterized by a disturbance in sentience (the ability to experience feelings and sensations) or awareness of one's internal and external existence, i.e. inhibited or absent self-awareness.
http://purl.obolibrary.org/obo/SYMP_0000626	SYMP:0000626	obsolete myalgia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000627	SYMP:0000627	disturbed vision	disturbance of vision	None	None
http://purl.obolibrary.org/obo/SYMP_0000628	SYMP:0000628	vision distortion	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000629	SYMP:0000629	exanthema	None	None	A rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.
http://purl.obolibrary.org/obo/SYMP_0000630	SYMP:0000630	frontal headache	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000631	SYMP:0000631	hemolytic anemia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000632	SYMP:0000632	hip pain	None	None	A joint pain that is characterized by a pain situated, or occurring, in or around the hip.
http://purl.obolibrary.org/obo/SYMP_0000633	SYMP:0000633	inflammatory low back pain	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000634	SYMP:0000634	leukocytosis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000635	SYMP:0000635	low backache	low back pain	None	None
http://purl.obolibrary.org/obo/SYMP_0000636	SYMP:0000636	maculopapular rash	None	None	A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000637	SYMP:0000637	opisthotonus	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000638	SYMP:0000638	papular rash	None	None	A rash characterized by papule(s), which are a raised area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000639	SYMP:0000639	rectorrhagia	rectal bleeding	None	None
http://purl.obolibrary.org/obo/SYMP_0000640	SYMP:0000640	ankle rash	redness of ankle	None	A rash characterized by an inflammatory reaction of the skin on the ankles.
http://purl.obolibrary.org/obo/SYMP_0000641	SYMP:0000641	renal involvement	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000642	SYMP:0000642	obsolete respiratory distress	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000643	SYMP:0000643	respiratory failure	respiratory dysfunction	None	A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.
http://purl.obolibrary.org/obo/SYMP_0000644	SYMP:0000644	ruffled feather	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000645	SYMP:0000645	obsolete ankle swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000646	SYMP:0000646	synovitis	None	None	Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.
http://purl.obolibrary.org/obo/SYMP_0000647	SYMP:0000647	tache noire	None	None	A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.
http://purl.obolibrary.org/obo/SYMP_0000648	SYMP:0000648	tenesmus	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000649	SYMP:0000649	terminal ileitis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000650	SYMP:0000650	thick white exudate on tongue	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000651	SYMP:0000651	discharge	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000652	SYMP:0000652	wound discharge	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000653	SYMP:0000653	yellow dropping	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000654	SYMP:0000654	irritability	Inconsolability	None	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0000655	SYMP:0000655	mouth bleeding	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000656	SYMP:0000656	pale mucous membrane	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000657	SYMP:0000657	ischemic necrosis of jejunum	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000658	SYMP:0000658	extraocular muscles paralysis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000659	SYMP:0000659	pareses	partial paralysis	None	A paralysis that is charachterized by a slight or partial paralysis.
http://purl.obolibrary.org/obo/SYMP_0000660	SYMP:0000660	purpuric rash	None	None	A rash characterized by a red or purple hued small spots of blood appear on the skin caused by conditions that result in blood leaking into the skin and other body surfaces that does not fade when pressed upon.
http://purl.obolibrary.org/obo/SYMP_0000661	SYMP:0000661	recumbency	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000662	SYMP:0000662	shakes	trembling	None	Shakes is a general symptom characterized by a condition of trembling.
http://purl.obolibrary.org/obo/SYMP_0000663	SYMP:0000663	uncoordinated gait	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000664	SYMP:0000664	yellow exudate from nose	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000665	SYMP:0000665	yellow exudate from eyes	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000666	SYMP:0000666	abnormal behavior	None	None	A behavioral symptom that is characterized by behavior that is atypical or statistically uncommon within a particular culture, or that is maladaptive, or detrimental to an individual, or those around that individual.
http://purl.obolibrary.org/obo/SYMP_0000667	SYMP:0000667	obsolete heart rhythm symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000668	SYMP:0000668	obsolete abnormal heart rhythms	abnormal heart beats	None	None
http://purl.obolibrary.org/obo/SYMP_0000669	SYMP:0000669	abnormal hemistanding	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000670	SYMP:0000670	abnormal hemiwalking	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000671	SYMP:0000671	sudden onset of fever	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000672	SYMP:0000672	abscess	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000673	SYMP:0000673	bradykinesia	None	None	Bradykinesia is a hypokinesia characterized by an extreme slowness in the execution of movements and reflexes.
http://purl.obolibrary.org/obo/SYMP_0000674	SYMP:0000674	acute cranial nerve dysfunction	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000675	SYMP:0000675	acute diarrhea	None	None	Acute diarrhea is a diarrhea with either or both a rapid onset or a short course.
http://purl.obolibrary.org/obo/SYMP_0000676	SYMP:0000676	acute enteritis	None	None	Acute enteritis is a enteritis with either or both a rapid onset and a short course which is usually due to bacteria or virus.
http://purl.obolibrary.org/obo/SYMP_0000677	SYMP:0000677	acute gastroenteritis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000678	SYMP:0000678	acute mental dysfunction	None	None	A nervous system symptom that is characterized by a severe and sudden onset of disturbance in the normal operation of one's cognition, emotional regulation, or behaviour.
http://purl.obolibrary.org/obo/SYMP_0000679	SYMP:0000679	acute dyspnea	None	None	A dyspnea that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000680	SYMP:0000680	acute weight loss	None	None	A weight loss that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0000681	SYMP:0000681	aggressive behavior	None	None	A behavioral symptom that is characterized by behavior aimed at harming a person, or animal, or damaging physical property.
http://purl.obolibrary.org/obo/SYMP_0000682	SYMP:0000682	altered mental status	None	None	A nervous system symptom that is characterized by a host of presentations that include changes in cognition, mood, behavior, and/or level of arousal.
http://purl.obolibrary.org/obo/SYMP_0000683	SYMP:0000683	obsolete tachypnoea	None	None	Tachypnoea is a respiratory system and chest symptom characterized by an increased rate of respiration.
http://purl.obolibrary.org/obo/SYMP_0000684	SYMP:0000684	bifrontal headache	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000685	SYMP:0000685	brain cyst	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000686	SYMP:0000686	chronic cough	None	None	A cough that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.
http://purl.obolibrary.org/obo/SYMP_0000687	SYMP:0000687	obsolete chronic fatigue syndrome	None	None	Chronic fatigue syndrome is a fatigue characterized by a disorder of uncertain cause that is characterized by persistent profound fatigue usually accompanied by impairment in short-term memory or concentration, sore throat, tender lymph nodes, muscle or joint pain, and headache unrelated to any preexisting medical condition and that typically has an onset at about 30 years of age.
http://purl.obolibrary.org/obo/SYMP_0000688	SYMP:0000688	circling movement	None	None	An abnormal involuntary movement that is characterized by an inability to walk in a straight line.
http://purl.obolibrary.org/obo/SYMP_0000689	SYMP:0000689	cramp	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000690	SYMP:0000690	cranial nerve palsies	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000691	SYMP:0000691	cytopenia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000692	SYMP:0000692	low blood pressure	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000693	SYMP:0000693	decreased facial sensation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000694	SYMP:0000694	decreased jaw tone	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000695	SYMP:0000695	decreased milk production	None	None	A nutrition, metabolism, and development symptom that is characterized by a decrease in the production of milk in breastfeeding mothers.
http://purl.obolibrary.org/obo/SYMP_0000696	SYMP:0000696	decreased motor response	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000697	SYMP:0000697	decreased pharyngeal tone	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000698	SYMP:0000698	decreased sucking	None	None	A feeding difficulties and mismanagement that is characterized by a decrease in muscle coordination to form a suck response so that the child can ingest milk.
http://purl.obolibrary.org/obo/SYMP_0000699	SYMP:0000699	deltoid muscle weakness	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000700	SYMP:0000700	diminished spontaneous movement	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000701	SYMP:0000701	nasal discharge	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000702	SYMP:0000702	distended loops of intestines on rectal	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000703	SYMP:0000703	droopy ears	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000704	SYMP:0000704	dysphonia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000705	SYMP:0000705	expressive aphasia	Broca's aphasia	None	An aphasia that is characterized by damage to, or a developmental issues in, the anterior regions of the brain, including (but not limited to) the left inferior frontal region known as Broca's area. Sufferers of this form of aphasia exhibit the common problem of agrammatism. For them, speech is difficult to initiate, non-fluent, labored, and halting.
http://purl.obolibrary.org/obo/SYMP_0000706	SYMP:0000706	facial weakness	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000707	SYMP:0000707	flaccid muscle tone	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000708	SYMP:0000708	obsolete gas production	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000709	SYMP:0000709	granulomatous inflammation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000710	SYMP:0000710	head pressing	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000711	SYMP:0000711	hind limb paralysis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000712	SYMP:0000712	infertility	None	None	A reproductive system symptom that is characterized the biological inability of a man or a woman to contribute to conception; or, the state of a woman who is unable to carry a pregnancy to full term.
http://purl.obolibrary.org/obo/SYMP_0000713	SYMP:0000713	inability to lie flat	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000714	SYMP:0000714	intraretinal hemorrhage	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000715	SYMP:0000715	skin desquamation	None	None	A skin and integumentary tissue symptom that is characterized by the peeling off of skin in the form of scales.
http://purl.obolibrary.org/obo/SYMP_0000716	SYMP:0000716	swelling symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000717	SYMP:0000717	leg swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000718	SYMP:0000718	loss of consciousness	None	None	A neurological and physiological symptom that is characterized by a state in which an individual lacks normal awareness of self and the surrounding environment and one's ability to remain awake, aware, and oriented is impaired.
http://purl.obolibrary.org/obo/SYMP_0000719	SYMP:0000719	memory impairment	None	None	A neurological and physiological symptom that is characterized by a diminished or reduced ability to remember things such as dates and names, and increased forgetfulness.
http://purl.obolibrary.org/obo/SYMP_0000720	SYMP:0000720	microangiopathic hemolytic anemia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000721	SYMP:0000721	moderate anemia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000722	SYMP:0000722	moderate conjuctival injection	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000723	SYMP:0000723	multiple abscesses	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000724	SYMP:0000724	multiple organ failure	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000725	SYMP:0000725	necrosis of jejunum	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000726	SYMP:0000726	painful reginal lymphadenopathy	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000727	SYMP:0000727	palate weakness	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000728	SYMP:0000728	partial hind limb paralysis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000729	SYMP:0000729	pulmonary consolidation	None	None	A respiratory system and chest symptom that is characterized by a region of normally compressible lung tissue that has filled with liquid instead of air.
http://purl.obolibrary.org/obo/SYMP_0000730	SYMP:0000730	rapid respiration	None	None	A respiratory abnormality that is characterized by an increased breathing rate, with more than 20 breaths per minute in an adult, while in children, the number of breaths per minute can be a higher resting rate than seen in adults.
http://purl.obolibrary.org/obo/SYMP_0000731	SYMP:0000731	renal failure	None	None	A urinary system symptom that is characterized by a loss of excretory function in one or both kidneys, leading to retention of nitrogenous waste products from the blood.
http://purl.obolibrary.org/obo/SYMP_0000732	SYMP:0000732	sudden ataxis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000733	SYMP:0000733	sternocleidomastoid weakness	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000734	SYMP:0000734	obsolete stroke	apoplexy	None	A nervous system symptom that is characterized by a sudden diminution or loss of consciousness, sensation, and voluntary motion caused by rupture or obstruction (as by a clot) of a blood vessel of the brain.
http://purl.obolibrary.org/obo/SYMP_0000735	SYMP:0000735	obsolete suppurative pneumonia	None	None	A pneumonia that is characterized by the formation of pus and destruction of pulmonary tissue; abscess formation may occur.
http://purl.obolibrary.org/obo/SYMP_0000736	SYMP:0000736	lymph gland swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000737	SYMP:0000737	respiratory tract mucosa ulcer	None	None	A respiratory system and chest symptom that is characterized by an ulceration (dying and sloughing) of the bronchial or bronchiolar epithelium, exposing the underlying basement membrane.
http://purl.obolibrary.org/obo/SYMP_0000738	SYMP:0000738	yellowish green diarrhea	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000739	SYMP:0000739	bronchopulmonary bleeding	None	None	A respiratory system and chest symptom that is characterized by bleeding (hemorrhage) in either or both the bronchi and the lungs.
http://purl.obolibrary.org/obo/SYMP_0000740	SYMP:0000740	genitourinary hemorrhage	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000741	SYMP:0000741	nasal bleeding	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000742	SYMP:0000742	gum bleeding	gingival hemorrhage	None	Gum bleeding is a mouth symptom characterized by a copious discharge of blood from the blood vessels of the mucosal tissue that lies over the alveolar bone.
http://purl.obolibrary.org/obo/SYMP_0000743	SYMP:0000743	blotchy red rash	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000744	SYMP:0000744	cervical lymphadenopathy	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000745	SYMP:0000745	change in body sensation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000746	SYMP:0000746	enanthem	None	None	A skin and integumentary tissue symptom that is characterized by an eruption on a mucous surface.
http://purl.obolibrary.org/obo/SYMP_0000747	SYMP:0000747	extreme prostration	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000748	SYMP:0000748	facial edema	facial swelling	None	An adema that is characterized by an abnormal excess accumulation of serous fluid in connective tissue of the face.
http://purl.obolibrary.org/obo/SYMP_0000749	SYMP:0000749	hemodynamic instability	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000750	SYMP:0000750	hemorrhage into mucous membrane	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000751	SYMP:0000751	hemorrhage into skin	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000752	SYMP:0000752	herpetic lesion on upper lip	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000753	SYMP:0000753	intense anxiety	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000754	SYMP:0000754	severe chest pain	intense chest pain	None	None
http://purl.obolibrary.org/obo/SYMP_0000755	SYMP:0000755	intense toxemia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000756	SYMP:0000756	menorrhagia	None	None	A reproductive system symptom that is characterized an abnormally profuse menstrual flow.
http://purl.obolibrary.org/obo/SYMP_0000757	SYMP:0000757	mild conjunctivitis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000758	SYMP:0000758	neurological alteration	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000759	SYMP:0000759	parotid pain	salivary gland pain	None	A pain that is characterized by a pain situated, or occurring, in the parotid gland, which is a salivary gland located in front of the ears. (Additional salivary glands include the submandibular and sublingual glands.) Pain is attributed to swelling of the gland.
http://purl.obolibrary.org/obo/SYMP_0000760	SYMP:0000760	petechiae	petechial rash	None	A skin and integumentary tissue symptom that is characterized by a minute reddish or purplish spot containing blood that appears in skin or mucous membrane as a result of localized hemorrhage.
http://purl.obolibrary.org/obo/SYMP_0000761	SYMP:0000761	extracellular fluid alteration	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000762	SYMP:0000762	excess lymphocytes in cerebrospinal fluid	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000763	SYMP:0000763	renal alteration	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000764	SYMP:0000764	retrobulbar pain	None	None	A pain that is characterized by a pain situated, or occurring, behind the eyeball.
http://purl.obolibrary.org/obo/SYMP_0000765	SYMP:0000765	sensory disturbance	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000766	SYMP:0000766	slow pulse	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000767	SYMP:0000767	subconjunctival bleeding	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000768	SYMP:0000768	testicular pain	None	None	A pain that is characterized by a pain in, or about, a testis (testicle) or testes. Testicular pain can be caused by nerve damage, sexually transmitted infections, gangrene, swelling, hernia, kidney stones, inflammation, enlarged veins, fluid in the testicle, or a severe condition known as testicular torsion.
http://purl.obolibrary.org/obo/SYMP_0000769	SYMP:0000769	vascular alteration	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000770	SYMP:0000770	pelvic symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000771	SYMP:0000771	pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000772	SYMP:0000772	pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000773	SYMP:0000773	pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000774	SYMP:0000774	generalized pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000775	SYMP:0000775	right lower quadrant pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000776	SYMP:0000776	epigastric pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000777	SYMP:0000777	left lower quadrant pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000778	SYMP:0000778	left upper quadrant pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000779	SYMP:0000779	right upper quadrant pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000780	SYMP:0000780	multiple sites pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000781	SYMP:0000781	periumbilic pelvic lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000782	SYMP:0000782	right upper quadrant pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000783	SYMP:0000783	left lower quadrant pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000784	SYMP:0000784	epigastric pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000785	SYMP:0000785	left upper quadrant pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000786	SYMP:0000786	generalized pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000787	SYMP:0000787	periumbilic pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000788	SYMP:0000788	multiple sites pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000789	SYMP:0000789	right lower quadrant pelvic mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000790	SYMP:0000790	multiple sites pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000791	SYMP:0000791	generalized pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000792	SYMP:0000792	epigastric pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000793	SYMP:0000793	left lower quadrant pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000794	SYMP:0000794	left upper quadrant pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000795	SYMP:0000795	periumbilic pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000796	SYMP:0000796	right lower quadrant pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000797	SYMP:0000797	right upper quadrant pelvic swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000798	SYMP:0000798	abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000799	SYMP:0000799	abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000800	SYMP:0000800	left upper quadrant abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000801	SYMP:0000801	left lower quadrant abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000802	SYMP:0000802	epigastric abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000803	SYMP:0000803	multiple sites abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000804	SYMP:0000804	generalized abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000805	SYMP:0000805	periumbilic abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000806	SYMP:0000806	right lower quadrant abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000807	SYMP:0000807	right upper quadrant abdominal mass	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000808	SYMP:0000808	multiple sites abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000809	SYMP:0000809	periumbilic abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000810	SYMP:0000810	epigastric abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000811	SYMP:0000811	left upper quadrant abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000812	SYMP:0000812	right lower quadrant abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000813	SYMP:0000813	right upper quadrant abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000814	SYMP:0000814	generalized abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000815	SYMP:0000815	left lower quadrant abdominal lump	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000816	SYMP:0000816	dysfunctions associated with arousal from sleep	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000817	SYMP:0000817	inability to concentrate	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000818	SYMP:0000818	localized superficial mass	None	None	None
