symp_iri	doid_iri	symptom_name	disease_name	symptom_definition	disease_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000812	http://purl.obolibrary.org/obo/DOID_122	right lower quadrant abdominal lump	obsolete abdominal cancer		A cancer by anatomical entitiy that affects the organs in the abdominal cavity.	cosine	0.718048095703125
http://purl.obolibrary.org/obo/SYMP_0000812	http://purl.obolibrary.org/obo/DOID_254	right lower quadrant abdominal lump	hemangioma of intra-abdominal structure			cosine	0.6846588850021362
http://purl.obolibrary.org/obo/SYMP_0000812	http://purl.obolibrary.org/obo/DOID_284	right lower quadrant abdominal lump	obsolete malignant neoplasm of abdomen			cosine	0.715924859046936
http://purl.obolibrary.org/obo/SYMP_0000812	http://purl.obolibrary.org/obo/DOID_4844	right lower quadrant abdominal lump	benign ependymoma			cosine	0.7030238509178162
http://purl.obolibrary.org/obo/SYMP_0000812	http://purl.obolibrary.org/obo/DOID_7505	right lower quadrant abdominal lump	small intestine benign neoplasm			cosine	0.7373433113098145
http://purl.obolibrary.org/obo/SYMP_0000813	http://purl.obolibrary.org/obo/DOID_122	right upper quadrant abdominal lump	obsolete abdominal cancer		A cancer by anatomical entitiy that affects the organs in the abdominal cavity.	cosine	0.7198312878608704
http://purl.obolibrary.org/obo/SYMP_0000813	http://purl.obolibrary.org/obo/DOID_254	right upper quadrant abdominal lump	hemangioma of intra-abdominal structure			cosine	0.6897421479225159
http://purl.obolibrary.org/obo/SYMP_0000813	http://purl.obolibrary.org/obo/DOID_284	right upper quadrant abdominal lump	obsolete malignant neoplasm of abdomen			cosine	0.7183963656425476
http://purl.obolibrary.org/obo/SYMP_0000813	http://purl.obolibrary.org/obo/DOID_4844	right upper quadrant abdominal lump	benign ependymoma			cosine	0.7090267539024353
http://purl.obolibrary.org/obo/SYMP_0000813	http://purl.obolibrary.org/obo/DOID_7505	right upper quadrant abdominal lump	small intestine benign neoplasm			cosine	0.7256377339363098
http://purl.obolibrary.org/obo/SYMP_0000814	http://purl.obolibrary.org/obo/DOID_122	generalized abdominal lump	obsolete abdominal cancer		A cancer by anatomical entitiy that affects the organs in the abdominal cavity.	cosine	0.7387832999229431
http://purl.obolibrary.org/obo/SYMP_0000814	http://purl.obolibrary.org/obo/DOID_200	generalized abdominal lump	benign giant cell tumor			cosine	0.6990779042243958
http://purl.obolibrary.org/obo/SYMP_0000814	http://purl.obolibrary.org/obo/DOID_284	generalized abdominal lump	obsolete malignant neoplasm of abdomen			cosine	0.7413925528526306
http://purl.obolibrary.org/obo/SYMP_0000814	http://purl.obolibrary.org/obo/DOID_4844	generalized abdominal lump	benign ependymoma			cosine	0.7136245965957642
http://purl.obolibrary.org/obo/SYMP_0000814	http://purl.obolibrary.org/obo/DOID_7505	generalized abdominal lump	small intestine benign neoplasm			cosine	0.7402652502059937
http://purl.obolibrary.org/obo/SYMP_0000815	http://purl.obolibrary.org/obo/DOID_122	left lower quadrant abdominal lump	obsolete abdominal cancer		A cancer by anatomical entitiy that affects the organs in the abdominal cavity.	cosine	0.7137567400932312
http://purl.obolibrary.org/obo/SYMP_0000815	http://purl.obolibrary.org/obo/DOID_254	left lower quadrant abdominal lump	hemangioma of intra-abdominal structure			cosine	0.6895887851715088
http://purl.obolibrary.org/obo/SYMP_0000815	http://purl.obolibrary.org/obo/DOID_284	left lower quadrant abdominal lump	obsolete malignant neoplasm of abdomen			cosine	0.7174392938613892
http://purl.obolibrary.org/obo/SYMP_0000815	http://purl.obolibrary.org/obo/DOID_4844	left lower quadrant abdominal lump	benign ependymoma			cosine	0.6972311735153198
http://purl.obolibrary.org/obo/SYMP_0000815	http://purl.obolibrary.org/obo/DOID_7505	left lower quadrant abdominal lump	small intestine benign neoplasm			cosine	0.7370501160621643
http://purl.obolibrary.org/obo/SYMP_0000816	http://purl.obolibrary.org/obo/DOID_12983	dysfunctions associated with arousal from sleep	obsolete transient disorder of initiating or maintaining sleep			cosine	0.7860585451126099
http://purl.obolibrary.org/obo/SYMP_0000816	http://purl.obolibrary.org/obo/DOID_536	dysfunctions associated with arousal from sleep	obsolete persistent disorder of initiating or maintaining sleep			cosine	0.8055214881896973
http://purl.obolibrary.org/obo/SYMP_0000816	http://purl.obolibrary.org/obo/DOID_8611	dysfunctions associated with arousal from sleep	obsolete drug induced sleep disorder			cosine	0.7745077013969421
http://purl.obolibrary.org/obo/SYMP_0000816	http://purl.obolibrary.org/obo/DOID_9061	dysfunctions associated with arousal from sleep	obsolete alcohol induced sleep disorder			cosine	0.7670763731002808
http://purl.obolibrary.org/obo/SYMP_0000816	http://purl.obolibrary.org/obo/DOID_9184	dysfunctions associated with arousal from sleep	obsolete sleep arousal disorder			cosine	0.9300679564476013
http://purl.obolibrary.org/obo/SYMP_0000817	http://purl.obolibrary.org/obo/DOID_0060244	inability to concentrate	specific language impairment		A language disorder characterized by difficulty in language acquisition despite otherwise normal development and in the absence of any obvious explanatory factors.	cosine	0.6702338457107544
http://purl.obolibrary.org/obo/SYMP_0000817	http://purl.obolibrary.org/obo/DOID_11830	inability to concentrate	myopia		A refractive error characterized by the inability to see farther objects clearly.	cosine	0.6487165689468384
http://purl.obolibrary.org/obo/SYMP_0000817	http://purl.obolibrary.org/obo/DOID_1314	inability to concentrate	obsolete wasting syndrome			cosine	0.6393657922744751
http://purl.obolibrary.org/obo/SYMP_0000817	http://purl.obolibrary.org/obo/DOID_13709	inability to concentrate	premature ejaculation			cosine	0.6625034213066101
http://purl.obolibrary.org/obo/SYMP_0000817	http://purl.obolibrary.org/obo/DOID_3612	inability to concentrate	retinitis			cosine	0.6360790729522705
http://purl.obolibrary.org/obo/SYMP_0000818	http://purl.obolibrary.org/obo/DOID_12273	localized superficial mass	anisometropia			cosine	0.6904276609420776
http://purl.obolibrary.org/obo/SYMP_0000818	http://purl.obolibrary.org/obo/DOID_12901	localized superficial mass	necrotizing sialometaplasia			cosine	0.6733565926551819
http://purl.obolibrary.org/obo/SYMP_0000818	http://purl.obolibrary.org/obo/DOID_13837	localized superficial mass	obsolete convergence excess or spasm			cosine	0.6840909719467163
http://purl.obolibrary.org/obo/SYMP_0000818	http://purl.obolibrary.org/obo/DOID_609	localized superficial mass	obsolete skin abnormality			cosine	0.6760502457618713
http://purl.obolibrary.org/obo/SYMP_0000818	http://purl.obolibrary.org/obo/DOID_9835	localized superficial mass	refractive error			cosine	0.6837774515151978
http://purl.obolibrary.org/obo/SYMP_0000819	http://purl.obolibrary.org/obo/DOID_11671	localized superficial swelling	hypotrichosis of eyelid			cosine	0.6602579951286316
http://purl.obolibrary.org/obo/SYMP_0000819	http://purl.obolibrary.org/obo/DOID_12196	localized superficial swelling	superficial keratitis			cosine	0.7068358659744263
http://purl.obolibrary.org/obo/SYMP_0000819	http://purl.obolibrary.org/obo/DOID_3134	localized superficial swelling	facial dermatosis			cosine	0.6557962894439697
http://purl.obolibrary.org/obo/SYMP_0000819	http://purl.obolibrary.org/obo/DOID_4665	localized superficial swelling	obsolete superficial keratitis without conjunctivitis			cosine	0.6690276861190796
http://purl.obolibrary.org/obo/SYMP_0000819	http://purl.obolibrary.org/obo/DOID_609	localized superficial swelling	obsolete skin abnormality			cosine	0.6585490703582764
http://purl.obolibrary.org/obo/SYMP_0000820	http://purl.obolibrary.org/obo/DOID_2444	mass in chest	hyperpituitarism			cosine	0.6800324320793152
http://purl.obolibrary.org/obo/SYMP_0000820	http://purl.obolibrary.org/obo/DOID_5847	mass in chest	posterior myocardial infarction			cosine	0.6776760816574097
http://purl.obolibrary.org/obo/SYMP_0000820	http://purl.obolibrary.org/obo/DOID_5849	mass in chest	subendocardial myocardial infarction			cosine	0.6873658299446106
http://purl.obolibrary.org/obo/SYMP_0000820	http://purl.obolibrary.org/obo/DOID_5850	mass in chest	inferior myocardial infarction			cosine	0.6644691824913025
http://purl.obolibrary.org/obo/SYMP_0000820	http://purl.obolibrary.org/obo/DOID_9767	mass in chest	myocardial stunning			cosine	0.6977553963661194
http://purl.obolibrary.org/obo/SYMP_0000821	http://purl.obolibrary.org/obo/DOID_3951	swelling in chest	acute myocarditis			cosine	0.7326871156692505
http://purl.obolibrary.org/obo/SYMP_0000821	http://purl.obolibrary.org/obo/DOID_5850	swelling in chest	inferior myocardial infarction			cosine	0.6969256401062012
http://purl.obolibrary.org/obo/SYMP_0000821	http://purl.obolibrary.org/obo/DOID_817	swelling in chest	interstitial myocarditis			cosine	0.7120307683944702
http://purl.obolibrary.org/obo/SYMP_0000821	http://purl.obolibrary.org/obo/DOID_8514	swelling in chest	acute pulmonary heart disease			cosine	0.7136493921279907
http://purl.obolibrary.org/obo/SYMP_0000821	http://purl.obolibrary.org/obo/DOID_9408	swelling in chest	acute myocardial infarction			cosine	0.7023754715919495
http://purl.obolibrary.org/obo/SYMP_0000822	http://purl.obolibrary.org/obo/DOID_0050132	chronic enteritis	inflammatory diarrhea	Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.	A gastrointestinal system infectious disease involving diarrhea that occurs when there is damage to the mucosal lining or brush border, which leads to a passive loss of protein-rich fluids, and a decreased ability to absorb these lost fluids. It can be caused by bacterial infections, viral infections, parasitic infections, or autoimmune problems such as inflammatory bowel diseases. It can also be caused by tuberculosis, colon cancer, and enteritis.	cosine	0.641171395778656
http://purl.obolibrary.org/obo/SYMP_0000822	http://purl.obolibrary.org/obo/DOID_0060190	chronic enteritis	ileocolitis	Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.	An inflammatory bowel disease characterized by inflammation located in colon and located in ileum, has symptom diarrhea, has symptom weight loss, has symptom abdominal pain in middle or lower right part. The most common type of Crohn's disease.	cosine	0.6330850720405579
http://purl.obolibrary.org/obo/SYMP_0000822	http://purl.obolibrary.org/obo/DOID_100	chronic enteritis	intestinal infectious disease	Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.	An intestinal disease that involves intestinal infection that has material basis in viruses, bacteria, fungi and parasites.	cosine	0.6777785420417786
http://purl.obolibrary.org/obo/SYMP_0000822	http://purl.obolibrary.org/obo/DOID_10611	chronic enteritis	protein-losing enteropathy	Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.		cosine	0.6430756449699402
http://purl.obolibrary.org/obo/SYMP_0000822	http://purl.obolibrary.org/obo/DOID_2329	chronic enteritis	obsolete Rotavirus gastroenteritis	Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.	A viral infectious disease that results in inflammation located in stomach and located in intestine, has material basis in Rotavirus, which is transmitted by ingestion of contaminated food or water, or transmitted by fomites. The infection has symptom fever, has symptom vomiting, has symptom diarrhea, and has symptom abdominal pain.	cosine	0.6409489512443542
http://purl.obolibrary.org/obo/SYMP_0000823	http://purl.obolibrary.org/obo/DOID_10273	sinus bradycardia	heart conduction disease	Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.	A cardiovascular system disease that involves the heart's electrical conduction system.	cosine	0.623511016368866
http://purl.obolibrary.org/obo/SYMP_0000823	http://purl.obolibrary.org/obo/DOID_114	sinus bradycardia	heart disease	Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.	A cardiovascular system disease that involves the heart.	cosine	0.5692006349563599
http://purl.obolibrary.org/obo/SYMP_0000823	http://purl.obolibrary.org/obo/DOID_1352	sinus bradycardia	paranasal sinus disease	Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.		cosine	0.6205888390541077
http://purl.obolibrary.org/obo/SYMP_0000823	http://purl.obolibrary.org/obo/DOID_1364	sinus bradycardia	ethmoidal sinus benign neoplasm	Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.		cosine	0.578554630279541
http://purl.obolibrary.org/obo/SYMP_0000823	http://purl.obolibrary.org/obo/DOID_13884	sinus bradycardia	sick sinus syndrome	Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.		cosine	0.569847047328949
http://purl.obolibrary.org/obo/SYMP_0000824	http://purl.obolibrary.org/obo/DOID_0050820	junctional tachycardia	atrioventricular block	Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.	A heart conduction disease that is characterized by the impairment of the conduction between the atria and ventricles of the heart.	cosine	0.5737137198448181
http://purl.obolibrary.org/obo/SYMP_0000824	http://purl.obolibrary.org/obo/DOID_0050824	junctional tachycardia	sinoatrial node disease	Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.	A heart conduction disease that is characterized by dysfunction of the impulse-generating (pacemaker) tissue located in the right atrium of the heart which generates normal sinus rhythm.	cosine	0.5954366326332092
http://purl.obolibrary.org/obo/SYMP_0000824	http://purl.obolibrary.org/obo/DOID_0060674	junctional tachycardia	catecholaminergic polymorphic ventricular tachycardia	Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.	A heart conduction disease characterized by adrenergically induced ventricular tachycardia manifesting as syncope and sudden death during exercise, stress or catecholamine infusion without the presence of structural cardiac abnormalities.	cosine	0.6005128026008606
http://purl.obolibrary.org/obo/SYMP_0000824	http://purl.obolibrary.org/obo/DOID_0110106	junctional tachycardia	atrial heart septal defect 1	Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.	An atrial heart septal defect type 1 associated with variation in the region 5p.	cosine	0.5829553604125977
http://purl.obolibrary.org/obo/SYMP_0000824	http://purl.obolibrary.org/obo/DOID_0111154	junctional tachycardia	postural orthostatic tachycardia syndrome	Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.	A heart conduction disease characterized by orthostatic intolerance that has material basis in heterozygous mutation in the SLC6A2 gene on chromosome 16q12.2.	cosine	0.6755587458610535
http://purl.obolibrary.org/obo/SYMP_0000825	http://purl.obolibrary.org/obo/DOID_0050821	paroxysmal tachycardia	first-degree atrioventricular block	Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.	An atrioventricular block that is characterized by prolonged PR interval on electrocardiogram caused by delayed conduction from atria to ventricles through the atrioventricular node.	cosine	0.6074931621551514
http://purl.obolibrary.org/obo/SYMP_0000825	http://purl.obolibrary.org/obo/DOID_0050822	paroxysmal tachycardia	second-degree atrioventricular block	Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.	An atrioventricular block that is characterized by progressive prolongation of the PR interval on consecutive beats followed by a blocked P wave on electrocardiogram or intermittently non-conducted P waves not preceded by PR changes on electrocardiogram caused by a conduction block between the atria and the ventricles through the atrioventricular node.	cosine	0.5714396238327026
http://purl.obolibrary.org/obo/SYMP_0000825	http://purl.obolibrary.org/obo/DOID_0050823	paroxysmal tachycardia	third-degree atrioventricular block	Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.	An atrioventricular block that is characterized by bradycardia, hypotension, hemodynamic instability and complete dissociation between P waves and QRS complexes on electrocardiogram caused when conduction fails to propagate from atria to ventricles.	cosine	0.5769532322883606
http://purl.obolibrary.org/obo/SYMP_0000825	http://purl.obolibrary.org/obo/DOID_0060674	paroxysmal tachycardia	catecholaminergic polymorphic ventricular tachycardia	Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.	A heart conduction disease characterized by adrenergically induced ventricular tachycardia manifesting as syncope and sudden death during exercise, stress or catecholamine infusion without the presence of structural cardiac abnormalities.	cosine	0.6413127779960632
http://purl.obolibrary.org/obo/SYMP_0000825	http://purl.obolibrary.org/obo/DOID_0111154	paroxysmal tachycardia	postural orthostatic tachycardia syndrome	Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.	A heart conduction disease characterized by orthostatic intolerance that has material basis in heterozygous mutation in the SLC6A2 gene on chromosome 16q12.2.	cosine	0.6707436442375183
http://purl.obolibrary.org/obo/SYMP_0000826	http://purl.obolibrary.org/obo/DOID_0050824	sinus tachycardia	sinoatrial node disease	Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.	A heart conduction disease that is characterized by dysfunction of the impulse-generating (pacemaker) tissue located in the right atrium of the heart which generates normal sinus rhythm.	cosine	0.5974594950675964
http://purl.obolibrary.org/obo/SYMP_0000826	http://purl.obolibrary.org/obo/DOID_0060674	sinus tachycardia	catecholaminergic polymorphic ventricular tachycardia	Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.	A heart conduction disease characterized by adrenergically induced ventricular tachycardia manifesting as syncope and sudden death during exercise, stress or catecholamine infusion without the presence of structural cardiac abnormalities.	cosine	0.6212466955184937
http://purl.obolibrary.org/obo/SYMP_0000826	http://purl.obolibrary.org/obo/DOID_0111154	sinus tachycardia	postural orthostatic tachycardia syndrome	Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.	A heart conduction disease characterized by orthostatic intolerance that has material basis in heterozygous mutation in the SLC6A2 gene on chromosome 16q12.2.	cosine	0.6166996955871582
http://purl.obolibrary.org/obo/SYMP_0000826	http://purl.obolibrary.org/obo/DOID_1352	sinus tachycardia	paranasal sinus disease	Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.		cosine	0.5774692893028259
http://purl.obolibrary.org/obo/SYMP_0000826	http://purl.obolibrary.org/obo/DOID_1364	sinus tachycardia	ethmoidal sinus benign neoplasm	Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.		cosine	0.5579338073730469
http://purl.obolibrary.org/obo/SYMP_0000827	http://purl.obolibrary.org/obo/DOID_0060674	ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia	A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.	A heart conduction disease characterized by adrenergically induced ventricular tachycardia manifesting as syncope and sudden death during exercise, stress or catecholamine infusion without the presence of structural cardiac abnormalities.	cosine	0.7192471623420715
http://purl.obolibrary.org/obo/SYMP_0000827	http://purl.obolibrary.org/obo/DOID_0060675	ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia 1	A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.	A catecholaminergic polymorphic ventricular tachycardia that is characterized by autosomal dominant inheritance and has material basis in heterozygous mutation in the RYR2 gene on chromosome 1q43.	cosine	0.7116133570671082
http://purl.obolibrary.org/obo/SYMP_0000827	http://purl.obolibrary.org/obo/DOID_0060676	ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia 2	A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.	A catecholaminergic polymorphic ventricular tachycardia that is characterized by autosomal recessive inheritance and has material basis in homozygous or compound heterozygous mutation in the CASQ2 gene on chromosome 1p13.	cosine	0.6620944738388062
http://purl.obolibrary.org/obo/SYMP_0000827	http://purl.obolibrary.org/obo/DOID_0060678	ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia 4	A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.	A catecholaminergic polymorphic ventricular tachycardia that is characterized by autosomal dominant inheritance and has material basis in heterozygous mutation in the CALM1 gene on chromosome 14q32.	cosine	0.6607674956321716
http://purl.obolibrary.org/obo/SYMP_0000827	http://purl.obolibrary.org/obo/DOID_0060679	ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia 5	A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.	A catecholaminergic polymorphic ventricular tachycardia that is characterized by autosomal recessive inheritance and has material basis in homozygous or compound heterozygous mutation in the TRDN gene on chromosome 6q22.	cosine	0.6519864201545715
http://purl.obolibrary.org/obo/SYMP_0000828	http://purl.obolibrary.org/obo/DOID_10122	sore eyes	hyperpigmentation of eyelid	Sore eyes is a eye symptom characterized by an inflammation of the thin covering of the eyeball and the inner eyelid brought about by a viral infection which may be highly contagious.	An eyelid disease that is characterized by dark eyelids.	cosine	0.6279206871986389
http://purl.obolibrary.org/obo/SYMP_0000828	http://purl.obolibrary.org/obo/DOID_1894	sore eyes	noninfectious dermatoses of eyelid	Sore eyes is a eye symptom characterized by an inflammation of the thin covering of the eyeball and the inner eyelid brought about by a viral infection which may be highly contagious.		cosine	0.6225529313087463
http://purl.obolibrary.org/obo/SYMP_0000828	http://purl.obolibrary.org/obo/DOID_1895	sore eyes	allergic contact dermatitis of eyelid	Sore eyes is a eye symptom characterized by an inflammation of the thin covering of the eyeball and the inner eyelid brought about by a viral infection which may be highly contagious.	A noninfectious dermatoses of eyelid that is characterized by eczema, pruritis, or erythematous vesicles or papules of the eyelids, and has material basis in a type IV hypersenstivity reaction to an allergen or irritant.	cosine	0.6627698540687561
http://purl.obolibrary.org/obo/SYMP_0000828	http://purl.obolibrary.org/obo/DOID_5614	sore eyes	eye disease	Sore eyes is a eye symptom characterized by an inflammation of the thin covering of the eyeball and the inner eyelid brought about by a viral infection which may be highly contagious.	An eye and adnexa disease that is located in the eye.	cosine	0.6260275840759277
http://purl.obolibrary.org/obo/SYMP_0000828	http://purl.obolibrary.org/obo/DOID_6195	sore eyes	conjunctivitis	Sore eyes is a eye symptom characterized by an inflammation of the thin covering of the eyeball and the inner eyelid brought about by a viral infection which may be highly contagious.	A conjunctival disease characterized by an inflammation of the conjunctiva, the outermost layer of the eye and the inner surface of the eyelids.	cosine	0.6187059879302979
http://purl.obolibrary.org/obo/SYMP_0000829	http://purl.obolibrary.org/obo/DOID_0060145	neck pain	pain agnosia	A pain that is characterized by an unpleasant sensation localized in the neck that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual.	An agnosia that is a loss of the ability to perceive and process pain.	cosine	0.5411978960037231
http://purl.obolibrary.org/obo/SYMP_0000829	http://purl.obolibrary.org/obo/DOID_0060164	neck pain	pain disorder	A pain that is characterized by an unpleasant sensation localized in the neck that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.5847819447517395
http://purl.obolibrary.org/obo/SYMP_0000829	http://purl.obolibrary.org/obo/DOID_1112	neck pain	obsolete neck cancer	A pain that is characterized by an unpleasant sensation localized in the neck that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual.		cosine	0.5681810975074768
http://purl.obolibrary.org/obo/SYMP_0000829	http://purl.obolibrary.org/obo/DOID_1542	neck pain	head and neck carcinoma	A pain that is characterized by an unpleasant sensation localized in the neck that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual.	A head and neck cancer that has material basis in epithelial cells and is located in the upper aerodigestive tract, including the lip, oral cavity (mouth), nasal cavity, paranasal sinuses, pharynx, and larynx.	cosine	0.5423823595046997
http://purl.obolibrary.org/obo/SYMP_0000829	http://purl.obolibrary.org/obo/DOID_431	neck pain	myofascial pain syndrome	A pain that is characterized by an unpleasant sensation localized in the neck that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual.		cosine	0.5493794679641724
http://purl.obolibrary.org/obo/SYMP_0000830	http://purl.obolibrary.org/obo/DOID_0060164	phantom pain	pain disorder	A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.5585010647773743
http://purl.obolibrary.org/obo/SYMP_0000830	http://purl.obolibrary.org/obo/DOID_0080743	phantom pain	transverse myelitis	A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.	A myelitis that is characterized by a band-like sensation across the trunk of the body, with sensory changes below.	cosine	0.5392524600028992
http://purl.obolibrary.org/obo/SYMP_0000830	http://purl.obolibrary.org/obo/DOID_12528	phantom pain	lesion of sciatic nerve	A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.		cosine	0.5484223961830139
http://purl.obolibrary.org/obo/SYMP_0000830	http://purl.obolibrary.org/obo/DOID_3208	phantom pain	obsolete sensation disorder	A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.		cosine	0.5418705940246582
http://purl.obolibrary.org/obo/SYMP_0000830	http://purl.obolibrary.org/obo/DOID_431	phantom pain	myofascial pain syndrome	A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.		cosine	0.5469637513160706
http://purl.obolibrary.org/obo/SYMP_0000831	http://purl.obolibrary.org/obo/DOID_0060145	nociceptive pain	pain agnosia	A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.	An agnosia that is a loss of the ability to perceive and process pain.	cosine	0.6580183506011963
http://purl.obolibrary.org/obo/SYMP_0000831	http://purl.obolibrary.org/obo/DOID_0060164	nociceptive pain	pain disorder	A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.6896803975105286
http://purl.obolibrary.org/obo/SYMP_0000831	http://purl.obolibrary.org/obo/DOID_2491	nociceptive pain	sensory peripheral neuropathy	A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.	A neuropathy that involves damage to nerves of the peripheral nervous system.	cosine	0.6666486263275146
http://purl.obolibrary.org/obo/SYMP_0000831	http://purl.obolibrary.org/obo/DOID_431	nociceptive pain	myofascial pain syndrome	A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.		cosine	0.6419410109519958
http://purl.obolibrary.org/obo/SYMP_0000831	http://purl.obolibrary.org/obo/DOID_870	nociceptive pain	neuropathy	A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.	A nervous system disease that is located in nerves or nerve cells.	cosine	0.6436823010444641
